Data; Radiação global
2026/05/16; 697,8
2026/05/16; 1390,8
2026/05/16; 2110,5
2026/05/16; 2615,2
2026/05/16; 2251,8
2026/05/16; 1263,8
2026/05/16; 1845,4
2026/05/16; 2149,4
2026/05/16; 675,5
2026/05/16; 241,7
2026/05/16; 29,1
2026/05/16; 
2026/05/16; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 
2026/05/17; 66,1
2026/05/17; 437,6
2026/05/17; 1120,9
2026/05/17; 1948,9
2026/05/17; 2196,8
2026/05/17; 2554,6
2026/05/17; 2177,5
2026/05/17; 1823,5
2026/05/17; 1352,2
2026/05/17; 1516,1
2026/05/17; 489,5
2026/05/17; 33,1
2026/05/17; 
2026/05/17; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 
2026/05/18; 34,1
2026/05/18; 610,4
2026/05/18; 1390,3
2026/05/18; 2069
2026/05/18; 2569,4
2026/05/18; 2872,1
2026/05/18; 2766,4
2026/05/18; 2518,8
2026/05/18; 2313,8
2026/05/18; 1313,5
2026/05/18; 469,4
2026/05/18; 89
2026/05/18; 
2026/05/18; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 
2026/05/19; 63,9
2026/05/19; 539,1
2026/05/19; 1082,3
2026/05/19; 1649,7
2026/05/19; 2147,4
2026/05/19; 2755
2026/05/19; 2593,8
2026/05/19; 2344,5
2026/05/19; 2038,8
2026/05/19; 1470,6
2026/05/19; 650,3
2026/05/19; 103
2026/05/19; 
2026/05/19; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 
2026/05/20; 25,9
2026/05/20; 639,6
2026/05/20; 1430
2026/05/20; 2116,9
2026/05/20; 2616,1
2026/05/20; 2923,1
2026/05/20; 2853,7
2026/05/20; 2642,2
2026/05/20; 2120
2026/05/20; 1446,4
2026/05/20; 797,6
2026/05/20; 98
2026/05/20; 
2026/05/20; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 
2026/05/21; 24,4
2026/05/21; 606,8
2026/05/21; 1405,8
2026/05/21; 2090,7
2026/05/21; 2579,4
2026/05/21; 2589
2026/05/21; 1768,2
2026/05/21; 1513,4
2026/05/21; 1400,3
2026/05/21; 1230,4
2026/05/21; 739,1
2026/05/21; 97,1
2026/05/21; 
2026/05/21; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 
2026/05/22; 24,7
2026/05/22; 325,7
2026/05/22; 1047,3
2026/05/22; 1719,3
2026/05/22; 2006,1
2026/05/22; 1683,5
2026/05/22; 1827,4
2026/05/22; 1550,2
2026/05/22; 1342,5
2026/05/22; 931,9
2026/05/22; 464,7
2026/05/22; 80,6
2026/05/22; 
2026/05/22; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 
2026/05/23; 13,7
2026/05/23; 153,2
2026/05/23; 497,8
2026/05/23; 659,5
2026/05/23; 1371
2026/05/23; 1763,2
2026/05/23; 1432,5
2026/05/23; 733,8
2026/05/23; 583,2
2026/05/23; 831,1
2026/05/23; 592,9
2026/05/23; 133,7
2026/05/23; 
2026/05/23; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 
2026/05/24; 7,3
2026/05/24; 93,5
2026/05/24; 335,6
2026/05/24; 656,8
2026/05/24; 982,2
2026/05/24; 1419
2026/05/24; 1531,2
2026/05/24; 1365,9
2026/05/24; 1751,6
2026/05/24; 841
2026/05/24; 364,5
2026/05/24; 61,6
2026/05/24; 
2026/05/24; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 
2026/05/25; 32,3
2026/05/25; 626,6
2026/05/25; 1485,2
2026/05/25; 2120,9
2026/05/25; 2088,8
2026/05/25; 2095,2
2026/05/25; 2777,5
2026/05/25; 2199,4
2026/05/25; 1822,5
2026/05/25; 1273,4
2026/05/25; 337,5
2026/05/25; 98,1
2026/05/25; 
2026/05/25; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 
2026/05/26; 24,1
2026/05/26; 679,7
2026/05/26; 1413,4
2026/05/26; 1960,4
2026/05/26; 2546,6
2026/05/26; 2833,7
2026/05/26; 2801
2026/05/26; 2589
2026/05/26; 2286,2
2026/05/26; 1479,9
2026/05/26; 814,2
2026/05/26; 109,1
2026/05/26; 
2026/05/26; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 
2026/05/27; 20,6
2026/05/27; 639,1
2026/05/27; 1437,5
2026/05/27; 1949,1
2026/05/27; 2365,9
2026/05/27; 2646,8
2026/05/27; 2919
2026/05/27; 2068,4
2026/05/27; 2031
2026/05/27; 1363,8
2026/05/27; 563,2
2026/05/27; 177,3
2026/05/27; 
2026/05/27; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 
2026/05/28; 26,7
2026/05/28; 536,2
2026/05/28; 1282
2026/05/28; 1189,5
2026/05/28; 2210,3
2026/05/28; 1344,3
2026/05/28; 2482,3
2026/05/28; 2776
2026/05/28; 2055,6
2026/05/28; 1522,3
2026/05/28; 670
2026/05/28; 65
2026/05/28; 
2026/05/28; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 
2026/05/29; 26,4
2026/05/29; 465,5
2026/05/29; 1585,1
2026/05/29; 1867,1
2026/05/29; 1394
2026/05/29; 2459,9
2026/05/29; 1749,9
2026/05/29; 1883,4
2026/05/29; 1971,1
2026/05/29; 855,1
2026/05/29; 422
2026/05/29; 68,6
2026/05/29; 
2026/05/29; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 
2026/05/30; 39,7
2026/05/30; 201,2
2026/05/30; 388,6
2026/05/30; 420,6
2026/05/30; 586,7
2026/05/30; 558,7
2026/05/30; 635,3
2026/05/30; 1091,7
2026/05/30; 757,4
2026/05/30; 804,3
2026/05/30; 635,5
2026/05/30; 110,4
2026/05/30; 
2026/05/30; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 
2026/05/31; 12,9
2026/05/31; 570,4
2026/05/31; 1377,4
2026/05/31; 2075,2
2026/05/31; 2554,4
2026/05/31; 2710,1
2026/05/31; 2446,4
2026/05/31; 1957,1
2026/05/31; 1979
2026/05/31; 931,9
2026/05/31; 357,1
2026/05/31; 95,5
2026/05/31; 
2026/05/31; 
