Data; Radiação global
2026/01/12; 1440,1
2026/01/12; 1441,5
2026/01/12; 1499
2026/01/12; 1695,3
2026/01/12; 730,5
2026/01/12; 787
2026/01/12; 1150,3
2026/01/12; 1578
2026/01/12; 1103,2
2026/01/12; 492,1
2026/01/12; 83,3
2026/01/12; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 
2026/01/13; 145,6
2026/01/13; 386,3
2026/01/13; 916,8
2026/01/13; 1777,6
2026/01/13; 2710,6
2026/01/13; 3230,2
2026/01/13; 3678,4
2026/01/13; 3433,5
2026/01/13; 3340,6
2026/01/13; 2552,2
2026/01/13; 1971,6
2026/01/13; 605,2
2026/01/13; 34,6
2026/01/13; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 
2026/01/14; 1,6
2026/01/14; 246,4
2026/01/14; 1005
2026/01/14; 1776,2
2026/01/14; 2427,7
2026/01/14; 3270,5
2026/01/14; 3637,3
2026/01/14; 3294,4
2026/01/14; 3608,7
2026/01/14; 3056,9
2026/01/14; 2040,4
2026/01/14; 705,1
2026/01/14; 391,7
2026/01/14; 72,8
2026/01/14; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 
2026/01/15; 170,4
2026/01/15; 818,5
2026/01/15; 1525,7
2026/01/15; 2139,9
2026/01/15; 2979,6
2026/01/15; 3387,7
2026/01/15; 2825,6
2026/01/15; 2688,2
2026/01/15; 3079,1
2026/01/15; 1995,6
2026/01/15; 1872,8
2026/01/15; 462,7
2026/01/15; 141,3
2026/01/15; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 
2026/01/16; 292,6
2026/01/16; 1247,5
2026/01/16; 2144,4
2026/01/16; 2883,5
2026/01/16; 3321
2026/01/16; 3539,9
2026/01/16; 3734,9
2026/01/16; 3211,5
2026/01/16; 3302,3
2026/01/16; 2832,4
2026/01/16; 1937,4
2026/01/16; 977,2
2026/01/16; 146,3
2026/01/16; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 
2026/01/17; 273,5
2026/01/17; 1244,9
2026/01/17; 2161
2026/01/17; 2782,3
2026/01/17; 3529,2
2026/01/17; 3815,1
2026/01/17; 3946,8
2026/01/17; 2957,1
2026/01/17; 2722,1
2026/01/17; 1542,4
2026/01/17; 1191,8
2026/01/17; 520,8
2026/01/17; 52,4
2026/01/17; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 
2026/01/18; 143
2026/01/18; 771,1
2026/01/18; 920,9
2026/01/18; 395,9
2026/01/18; 667,5
2026/01/18; 1815
2026/01/18; 2629,1
2026/01/18; 2245
2026/01/18; 1366,1
2026/01/18; 510,2
2026/01/18; 482,6
2026/01/18; 654,4
2026/01/18; 56
2026/01/18; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 
2026/01/19; 97,1
2026/01/19; 266,2
2026/01/19; 936,2
2026/01/19; 1746,1
2026/01/19; 1778,9
2026/01/19; 2744,9
2026/01/19; 3169,9
2026/01/19; 2564
2026/01/19; 1996,4
2026/01/19; 1035,4
2026/01/19; 845,2
2026/01/19; 923,2
2026/01/19; 81,9
2026/01/19; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 
2026/01/20; 53,9
2026/01/20; 135,9
2026/01/20; 425,1
2026/01/20; 1201,4
2026/01/20; 1381,4
2026/01/20; 403,1
2026/01/20; 1131,1
2026/01/20; 1734
2026/01/20; 1737,1
2026/01/20; 1048,8
2026/01/20; 841,7
2026/01/20; 355,7
2026/01/20; 56
2026/01/20; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 
2026/01/21; 169,1
2026/01/21; 959,2
2026/01/21; 925
2026/01/21; 1978,4
2026/01/21; 2475
2026/01/21; 2217,8
2026/01/21; 2942,8
2026/01/21; 2267,5
2026/01/21; 2784,7
2026/01/21; 1842,5
2026/01/21; 1801
2026/01/21; 498,6
2026/01/21; 75,4
2026/01/21; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 
2026/01/22; 79,9
2026/01/22; 436,8
2026/01/22; 1149,6
2026/01/22; 1439,9
2026/01/22; 1864,2
2026/01/22; 2135,9
2026/01/22; 2685,8
2026/01/22; 2031,7
2026/01/22; 1350,5
2026/01/22; 1049,4
2026/01/22; 1044,9
2026/01/22; 248,9
2026/01/22; 43,6
2026/01/22; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 
2026/01/23; 106,3
2026/01/23; 286,6
2026/01/23; 488,7
2026/01/23; 1131,4
2026/01/23; 1455,7
2026/01/23; 1841,9
2026/01/23; 2977,5
2026/01/23; 1892,6
2026/01/23; 1020
2026/01/23; 1769,4
2026/01/23; 109,7
2026/01/23; 18,5
2026/01/23; 3,4
2026/01/23; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; 
2026/01/24; ,7
2026/01/24; 60,4
2026/01/24; 848,1
2026/01/24; 1746,9
2026/01/24; 2209,1
2026/01/24; 2346,9
2026/01/24; 2450,4
2026/01/24; 3072,9
2026/01/24; 2508
2026/01/24; 2034
2026/01/24; 1037,6
2026/01/24; 447,4
2026/01/24; 134,8
2026/01/24; 9,5
2026/01/24; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 
2026/01/25; 241,8
2026/01/25; 920,7
2026/01/25; 1532
2026/01/25; 1742,2
2026/01/25; 2690,4
2026/01/25; 584,9
2026/01/25; 72,9
2026/01/25; 188,9
2026/01/25; 603,1
2026/01/25; 534,7
2026/01/25; 705,4
2026/01/25; 456,9
2026/01/25; 79,4
2026/01/25; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 
2026/01/26; 182,2
2026/01/26; 1009,4
2026/01/26; 1204,7
2026/01/26; 2396,5
2026/01/26; 3590,9
2026/01/26; 3295,1
2026/01/26; 3034,5
2026/01/26; 3131,7
2026/01/26; 2262,9
2026/01/26; 2274,8
2026/01/26; 1172,3
2026/01/26; 728,6
2026/01/26; 94
2026/01/26; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 
2026/01/27; 247,1
2026/01/27; 1057,8
2026/01/27; 2076
2026/01/27; 2836,4
2026/01/27; 3455,3
2026/01/27; 3421,3
2026/01/27; 2998,6
2026/01/27; 3473,9
2026/01/27; 3418,3
2026/01/27; 2303,1
2026/01/27; 1631,4
2026/01/27; 689,9
2026/01/27; 34,6
2026/01/27; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 
2026/01/28; 165,5
2026/01/28; 526,7
2026/01/28; 1680,4
2026/01/28; 2703,4
2026/01/28; 3035,5
2026/01/28; 3052,9
2026/01/28; 1984,8
2026/01/28; 2568,1
2026/01/28; 538,4
2026/01/28; 267,2
2026/01/28; 117,9
2026/01/28; 126,8
2026/01/28; 60,5
2026/01/28; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 
2026/01/29; 137,1
2026/01/29; 578,9
2026/01/29; 1076,7
2026/01/29; 1741,3
2026/01/29; 3018,1
2026/01/29; 2870,2
2026/01/29; 2060,6
2026/01/29; 239,7
2026/01/29; 172,7
2026/01/29; 1103,6
2026/01/29; 1014,3
2026/01/29; 237,6
2026/01/29; 31,7
2026/01/29; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 
2026/01/30; 222,1
2026/01/30; 556,3
2026/01/30; 946,8
2026/01/30; 1886,4
2026/01/30; 1611,3
2026/01/30; 1046,9
2026/01/30; 2953,3
2026/01/30; 1646,3
2026/01/30; 1597,7
2026/01/30; 1495,5
2026/01/30; 1137
2026/01/30; 227,2
2026/01/30; 115,2
2026/01/30; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 
2026/01/31; 125,7
2026/01/31; 617
2026/01/31; 1780,6
2026/01/31; 2432,2
2026/01/31; 1897,3
2026/01/31; 2567,4
2026/01/31; 2865,2
2026/01/31; 2864,2
2026/01/31; 2481,9
2026/01/31; 565,9
2026/01/31; 846,4
2026/01/31; 718,8
2026/01/31; 87,3
2026/01/31; 
