Data; Radiação global
2026/03/28; 
2026/03/28; 116,8
2026/03/28; 794,2
2026/03/28; 1796,1
2026/03/28; 2073,5
2026/03/28; 2419,8
2026/03/28; 2584
2026/03/28; 2823,8
2026/03/28; 2821,9
2026/03/28; 2276,2
2026/03/28; 1715,5
2026/03/28; 1129,6
2026/03/28; 435,7
2026/03/28; 5,2
2026/03/28; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 
2026/03/29; 82,2
2026/03/29; 768,1
2026/03/29; 1812,4
2026/03/29; 2584,6
2026/03/29; 3158,4
2026/03/29; 3600,6
2026/03/29; 3431,1
2026/03/29; 3350,4
2026/03/29; 2111,1
2026/03/29; 2147
2026/03/29; 1149,6
2026/03/29; 471,3
2026/03/29; 2,8
2026/03/29; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 
2026/03/30; 110,3
2026/03/30; 898,5
2026/03/30; 1799,1
2026/03/30; 2591,4
2026/03/30; 3170,5
2026/03/30; 3546,9
2026/03/30; 3621
2026/03/30; 2852,7
2026/03/30; 2402,2
2026/03/30; 1514,4
2026/03/30; 783,2
2026/03/30; 184,8
2026/03/30; ,9
2026/03/30; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 
2026/03/31; 109,3
2026/03/31; 864,3
2026/03/31; 1750,9
2026/03/31; 2392,1
2026/03/31; 2951,2
2026/03/31; 2772,5
2026/03/31; 3411,9
2026/03/31; 1195,8
2026/03/31; 695,2
2026/03/31; 288
2026/03/31; 171,3
2026/03/31; 96,4
2026/03/31; 
2026/03/31; 
