Data; Radiação global
2026/06/05; 562,6
2026/06/05; 1390,5
2026/06/05; 2100,6
2026/06/05; 2516,5
2026/06/05; 2879,9
2026/06/05; 2896,4
2026/06/05; 2692
2026/06/05; 2263,1
2026/06/05; 1633,5
2026/06/05; 822,6
2026/06/05; 118,4
2026/06/05; 
2026/06/05; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 
2026/06/06; 12,8
2026/06/06; 590
2026/06/06; 1416,8
2026/06/06; 2113,7
2026/06/06; 2606,5
2026/06/06; 2863,9
2026/06/06; 2885,9
2026/06/06; 2695,6
2026/06/06; 2253
2026/06/06; 1594,1
2026/06/06; 829,9
2026/06/06; 122,8
2026/06/06; 
2026/06/06; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 
2026/06/07; 15,1
2026/06/07; 564,5
2026/06/07; 1389,3
2026/06/07; 2079
2026/06/07; 2563,7
2026/06/07; 2813,5
2026/06/07; 2810,3
2026/06/07; 2465,5
2026/06/07; 2189,2
2026/06/07; 1651,7
2026/06/07; 835,5
2026/06/07; 113,1
2026/06/07; 
2026/06/07; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 
2026/06/08; 25,7
2026/06/08; 526,4
2026/06/08; 1300,7
2026/06/08; 1974,7
2026/06/08; 2469,8
2026/06/08; 2664,9
2026/06/08; 2173
2026/06/08; 1032,7
2026/06/08; 622
2026/06/08; 592,1
2026/06/08; 441,1
2026/06/08; 131,6
2026/06/08; 
2026/06/08; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 
2026/06/09; 19,7
2026/06/09; 452,6
2026/06/09; 1259,4
2026/06/09; 1909,5
2026/06/09; 2376
2026/06/09; 2129,5
2026/06/09; 1827,1
2026/06/09; 1803,4
2026/06/09; 1874,5
2026/06/09; 1050,6
2026/06/09; 649,8
2026/06/09; 114,3
2026/06/09; 
2026/06/09; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 
2026/06/10; 12,5
2026/06/10; 498,6
2026/06/10; 1265,6
2026/06/10; 1930,2
2026/06/10; 1469,6
2026/06/10; 2124,6
2026/06/10; 2022
2026/06/10; 1683,6
2026/06/10; 1497,4
2026/06/10; 842,2
2026/06/10; 343,4
2026/06/10; 32,1
2026/06/10; 
2026/06/10; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 
2026/06/11; 11
2026/06/11; 304
2026/06/11; 691,7
2026/06/11; 1547,9
2026/06/11; 1282,2
2026/06/11; 996,1
2026/06/11; 535,9
2026/06/11; 140,7
2026/06/11; 689,1
2026/06/11; 654,1
2026/06/11; 504,5
2026/06/11; 51,4
2026/06/11; 
2026/06/11; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 
2026/06/12; 4,9
2026/06/12; 178
2026/06/12; 543,2
2026/06/12; 973,7
2026/06/12; 1360,4
2026/06/12; 566,1
2026/06/12; 1097
2026/06/12; 171,4
2026/06/12; 1098,1
2026/06/12; 604
2026/06/12; 423,4
2026/06/12; 92,4
2026/06/12; 
2026/06/12; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 
2026/06/13; 11,2
2026/06/13; 161,6
2026/06/13; 521,7
2026/06/13; 581,6
2026/06/13; 1189
2026/06/13; 2508,4
2026/06/13; 2585,5
2026/06/13; 910,6
2026/06/13; 1164,7
2026/06/13; 1194,9
2026/06/13; 523,9
2026/06/13; 64,2
2026/06/13; 
2026/06/13; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 
2026/06/14; 16
2026/06/14; 256,3
2026/06/14; 424,8
2026/06/14; 1424,9
2026/06/14; 2168,9
2026/06/14; 2652
2026/06/14; 2621,2
2026/06/14; 2555,3
2026/06/14; 1790,2
2026/06/14; 1298,2
2026/06/14; 200,3
2026/06/14; 44,5
2026/06/14; 
2026/06/14; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 
2026/06/15; 11,1
2026/06/15; 493,7
2026/06/15; 1297,7
2026/06/15; 1916,4
2026/06/15; 2397,4
2026/06/15; 2688,7
2026/06/15; 2326,6
2026/06/15; 2619,2
2026/06/15; 1984,1
2026/06/15; 1191,6
2026/06/15; 372,8
2026/06/15; 72,8
2026/06/15; 
2026/06/15; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 
2026/06/16; 18,1
2026/06/16; 473,4
2026/06/16; 1277,4
2026/06/16; 1904
2026/06/16; 2421,2
2026/06/16; 2661,6
2026/06/16; 2592,1
2026/06/16; 1846,4
2026/06/16; 1520,6
2026/06/16; 1083,2
2026/06/16; 346,1
2026/06/16; 96,5
2026/06/16; 
2026/06/16; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 
2026/06/17; 12,2
2026/06/17; 480,1
2026/06/17; 1282
2026/06/17; 2040,8
2026/06/17; 2512,1
2026/06/17; 2764,9
2026/06/17; 2532
2026/06/17; 2329,9
2026/06/17; 1943,1
2026/06/17; 1343,4
2026/06/17; 551,4
2026/06/17; 124,5
2026/06/17; 
2026/06/17; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 
2026/06/18; 11,1
2026/06/18; 492,8
2026/06/18; 1296,1
2026/06/18; 1970,6
2026/06/18; 2460,6
2026/06/18; 2733,1
2026/06/18; 2782,9
2026/06/18; 2582,8
2026/06/18; 2178,3
2026/06/18; 1577,4
2026/06/18; 819,6
2026/06/18; 124,7
2026/06/18; 
2026/06/18; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 
2026/06/19; 10,6
2026/06/19; 493
2026/06/19; 1291,9
2026/06/19; 1970
2026/06/19; 2464,7
2026/06/19; 2735,1
2026/06/19; 2771,5
2026/06/19; 2579,3
2026/06/19; 2047,2
2026/06/19; 1451,1
2026/06/19; 632,4
2026/06/19; 49,2
2026/06/19; 
2026/06/19; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 
2026/06/20; 9,4
2026/06/20; 484,5
2026/06/20; 1090,4
2026/06/20; 1840,5
2026/06/20; 2436,2
2026/06/20; 2360,4
2026/06/20; 1336,6
2026/06/20; 1526,4
2026/06/20; 1390,6
2026/06/20; 1562,6
2026/06/20; 896,9
2026/06/20; 111,7
2026/06/20; 
2026/06/20; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 
2026/06/21; 28,3
2026/06/21; 362
2026/06/21; 776,6
2026/06/21; 1733,2
2026/06/21; 1428,7
2026/06/21; 1790
2026/06/21; 2062
2026/06/21; 1569,3
2026/06/21; 1217,3
2026/06/21; 1072,3
2026/06/21; 685,2
2026/06/21; 77
2026/06/21; 
2026/06/21; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 
2026/06/22; 11,7
2026/06/22; 462,2
2026/06/22; 1213,1
2026/06/22; 1961,7
2026/06/22; 2249,7
2026/06/22; 2486,6
2026/06/22; 2394
2026/06/22; 2245,7
2026/06/22; 2167,4
2026/06/22; 1537,3
2026/06/22; 798,7
2026/06/22; 119,3
2026/06/22; 
2026/06/22; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 
2026/06/23; 10,2
2026/06/23; 460,2
2026/06/23; 1228,6
2026/06/23; 1906,9
2026/06/23; 2391,2
2026/06/23; 2741
2026/06/23; 1875,6
2026/06/23; 2169,8
2026/06/23; 1634,1
2026/06/23; 985,7
2026/06/23; 664
2026/06/23; 193,6
2026/06/23; 
2026/06/23; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 
2026/06/24; 18,2
2026/06/24; 411,7
2026/06/24; 1107,1
2026/06/24; 1886,8
2026/06/24; 2390,1
2026/06/24; 2633,1
2026/06/24; 2697,8
2026/06/24; 2508,1
2026/06/24; 1607,1
2026/06/24; 1508,2
2026/06/24; 840,2
2026/06/24; 153,1
2026/06/24; 
2026/06/24; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 
2026/06/25; 10,6
2026/06/25; 464,9
2026/06/25; 1245
2026/06/25; 1924,2
2026/06/25; 2424,2
2026/06/25; 2690,8
2026/06/25; 2703
2026/06/25; 2545
2026/06/25; 2038,3
2026/06/25; 1083,9
2026/06/25; 815,8
2026/06/25; 127,8
2026/06/25; 
2026/06/25; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 
2026/06/26; 10,1
2026/06/26; 478,7
2026/06/26; 1220,7
2026/06/26; 1932,5
2026/06/26; 2436,3
2026/06/26; 2715,5
2026/06/26; 2777,8
2026/06/26; 2621
2026/06/26; 2227,9
2026/06/26; 1659,1
2026/06/26; 987,2
2026/06/26; 170,3
2026/06/26; 
2026/06/26; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 
2026/06/27; 6,4
2026/06/27; 164,2
2026/06/27; 523,9
2026/06/27; 1162,2
2026/06/27; 2177,1
2026/06/27; 2663,9
2026/06/27; 2701,9
2026/06/27; 2632,3
2026/06/27; 2210,4
2026/06/27; 1644,5
2026/06/27; 631,2
2026/06/27; 91,7
2026/06/27; 
2026/06/27; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 
2026/06/28; 9,2
2026/06/28; 474,1
2026/06/28; 1282,6
2026/06/28; 1775,2
2026/06/28; 2452,9
2026/06/28; 2751,8
2026/06/28; 2829,6
2026/06/28; 2613,9
2026/06/28; 2215,1
2026/06/28; 1627,2
2026/06/28; 878,7
2026/06/28; 120,7
2026/06/28; 
2026/06/28; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 
2026/06/29; 3,9
2026/06/29; 440,8
2026/06/29; 1289,7
2026/06/29; 1973,5
2026/06/29; 2473,9
2026/06/29; 2751,3
2026/06/29; 2801,4
2026/06/29; 2626,8
2026/06/29; 2240,5
2026/06/29; 1657,9
2026/06/29; 907
2026/06/29; 154,8
2026/06/29; 
2026/06/29; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 
2026/06/30; 6,9
2026/06/30; 480,2
2026/06/30; 1291,9
2026/06/30; 1975,9
2026/06/30; 2469,4
2026/06/30; 2749,6
2026/06/30; 2801,5
2026/06/30; 2620,3
2026/06/30; 2221,8
2026/06/30; 1635,1
2026/06/30; 879,2
2026/06/30; 147,6
2026/06/30; 
2026/06/30; 
